id;about;title;estado;estadoEstacion;address;tipoEquipamiento;bicisDisponibles;anclajesDisponibles;geometry;lastUpdated;description;descripcion;icon
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/70";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=70";"Avda. Mª Zambrano - C/ Ildefonso Manuel Gil";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Mª Zambrano - C/ Ildefonso Manuel Gil";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"4";"17";"-0.8891348338784555,41.67152394233218";2022-11-30T18:51:04Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 4</li><li>Anclajes disponibles: 17</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Mª Zambrano - C/ Ildefonso Manuel Gil";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/69";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=69";"Avda. Pablo Ruiz Picasso - C/ Mújica Lainez ";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Pablo Ruiz Picasso - C/ Mújica Lainez ";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"10";"11";"-0.8933548010820154,41.67287401173248";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Pablo Ruiz Picasso - C/ Mújica Lainez ";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/68";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=68";"Avda. Mª Zambrano - C/ Julio García Condoy";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Mª Zambrano - C/ Julio García Condoy";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"5";"14";"-0.889064736007247,41.67512393282768";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 5</li><li>Anclajes disponibles: 14</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Mª Zambrano - C/ Julio García Condoy";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/67";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=67";"Avda. G. Gómez de Avellaneda - C/ Clara Campoamor";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. G. Gómez de Avellaneda - C/ Clara Campoamor";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"9";"12";"-0.8901049137829724,41.66861396570448";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. G. Gómez de Avellaneda - C/ Clara Campoamor";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/66";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=66";"C/ Pablo Neruda - C/ Averroes";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Pablo Neruda - C/ Averroes";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"16";"4";"-0.8860748634607948,41.67033389248717";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 16</li><li>Anclajes disponibles: 4</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Pablo Neruda - C/ Averroes";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/65";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=65";"Avda. G. Gómez de Avellaneda - Intercambiador";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. G. Gómez de Avellaneda - Intercambiador";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"6";"14";"-0.8868449698828221,41.66644391465883";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 6</li><li>Anclajes disponibles: 14</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. G. Gómez de Avellaneda - Intercambiador";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/64";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=64";"Avda. Valle de Broto - Avda. Pirineos";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Valle de Broto - Avda. Pirineos";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"4";"17";"-0.8811149763692281,41.66602381712882";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 4</li><li>Anclajes disponibles: 17</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Valle de Broto - Avda. Pirineos";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/63";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=63";"Avda. Valle de Broto - Parque Tío Jorge";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Valle de Broto - Parque Tío Jorge";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"6";"13";"-0.8763749630347817,41.66636373488137";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 6</li><li>Anclajes disponibles: 13</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Valle de Broto - Parque Tío Jorge";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/62";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=62";"Avda. Marqués de la Cadena - Avda. San Juan de la ";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Marqués de la Cadena - Avda. San Juan de la ";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"13";"7";"-0.8717049483796153,41.66675365373183";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 13</li><li>Anclajes disponibles: 7</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Marqués de la Cadena - Avda. San Juan de la ";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/61";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=61";"C/ Sixto Celorrio - C/ Peña Oroel";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Sixto Celorrio - C/ Peña Oroel";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"13";"7";"-0.8755050284106457,41.66383372569052";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 13</li><li>Anclajes disponibles: 7</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Sixto Celorrio - C/ Peña Oroel";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/60";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=60";"C/ Sangüesa Castañosa - C/ F. Oliván Bayle";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Sangüesa Castañosa - C/ F. Oliván Bayle";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"16";"5";"-0.8712250459397611,41.66300365402615";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 16</li><li>Anclajes disponibles: 5</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Sangüesa Castañosa - C/ F. Oliván Bayle";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/59";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=59";"Plaza Mozart";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Plaza Mozart";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"10";"10";"-0.8655650742352579,41.66170355973234";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 10</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Plaza Mozart";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/58";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=58";"Avda. Valle de Zuriza - Avda. Cataluña";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Valle de Zuriza - Avda. Cataluña";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"12";"8";"-0.8696751115362457,41.66038363335703";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 12</li><li>Anclajes disponibles: 8</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Valle de Zuriza - Avda. Cataluña";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/57";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=57";"Pº de la Ribera - C/ Sobrarbe";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pº de la Ribera - C/ Sobrarbe";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"1";"20";"-0.874235154931188,41.658843715204654";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 1</li><li>Anclajes disponibles: 20</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pº de la Ribera - C/ Sobrarbe";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/56";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=56";"C/ Balbino Orensanz - C/ Carmelo Betoré Bergua";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Balbino Orensanz - C/ Carmelo Betoré Bergua";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"8";"11";"-0.858985226004507,41.655523460795166";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Balbino Orensanz - C/ Carmelo Betoré Bergua";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/55";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=55";"Avda. Marqués de la Cadena - C/ Miguel Asso";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Marqués de la Cadena - C/ Miguel Asso";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"13";"5";"-0.8618151434000131,41.658863501785845";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 13</li><li>Anclajes disponibles: 5</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Marqués de la Cadena - C/ Miguel Asso";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/54";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=54";"Avda. Madrid - Pº Calanda";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Madrid - Pº Calanda";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"9";"11";"-0.904595317325261,41.6535942486876";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Madrid - Pº Calanda";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/52";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=52";"Avda. Duquesa Villahermosa - C/ Franco y López";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Duquesa Villahermosa - C/ Franco y López";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"11";"10";"-0.9022554568697216,41.648084220793955";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 11</li><li>Anclajes disponibles: 10</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Duquesa Villahermosa - C/ Franco y López";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/51";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=51";"Plaza Roma";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Plaza Roma";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"10";"11";"-0.898675408699379,41.64982415540809";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Plaza Roma";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/49";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=49";"Avda. Goya - Avda. Anselmo Clavé";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Goya - Avda. Anselmo Clavé";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"5";"15";"-0.8937554489363715,41.648074074814296";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 5</li><li>Anclajes disponibles: 15</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Goya - Avda. Anselmo Clavé";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/50";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=50";"Avda. San Juan Bosco - C/ Menéndez Pelayo";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. San Juan Bosco - C/ Menéndez Pelayo";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"3";"16";"-0.9003955437599248,41.64463419654381";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 3</li><li>Anclajes disponibles: 16</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. San Juan Bosco - C/ Menéndez Pelayo";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/47";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=47";"Plaza San Francisco - Universidad";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Plaza San Francisco - Universidad";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"15";"5";"-0.894905619735069,41.64146410934182";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 15</li><li>Anclajes disponibles: 5</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Plaza San Francisco - Universidad";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/48";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=48";"Plaza Mariano Arregui";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Plaza Mariano Arregui";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"9";"11";"-0.8904554511522135,41.64786401860674";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Plaza Mariano Arregui";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/45";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=45";"C/ Gran Vía - Facultad Económicas";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Gran Vía - Facultad Económicas";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"18";"1";"-0.8877054833721784,41.646503974429784";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 18</li><li>Anclajes disponibles: 1</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Gran Vía - Facultad Económicas";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/46";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=46";"Avda. Goya - C/ Baltasar Gracián ";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Goya - C/ Baltasar Gracián ";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"7";"12";"-0.8926955392715594,41.64451406457906";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 7</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Goya - C/ Baltasar Gracián ";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/44";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=44";"Pº Sagasta - Cno. de las Torres";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pº Sagasta - Cno. de las Torres";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"1";"20";"-0.8865156477368321,41.640043968474515";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 1</li><li>Anclajes disponibles: 20</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pº Sagasta - Cno. de las Torres";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/42";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=42";"Avda. Tenor Fleta - C/ Uncastillo";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Tenor Fleta - C/ Uncastillo";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"9";"9";"-0.8810956481834046,41.639813875951276";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 9</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Tenor Fleta - C/ Uncastillo";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/43";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=43";"Avda. Goya - C/ Arzobispo Domenech";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Goya - C/ Arzobispo Domenech";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"12";"9";"-0.8879855738681185,41.64298398712912";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 12</li><li>Anclajes disponibles: 9</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Goya - C/ Arzobispo Domenech";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/40";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=40";"Avda. Cesáreo Alierta - C/ Félix Burriel";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Cesáreo Alierta - C/ Félix Burriel";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"10";"9";"-0.8752655771790344,41.6423637701464";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 9</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Cesáreo Alierta - C/ Félix Burriel";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/41";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=41";"Plaza Schweitzer";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Plaza Schweitzer";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"9";"12";"-0.8823755831772269,41.642403892113244";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Plaza Schweitzer";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/38";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=38";"Cno. de las Torres - C/ Roger de Tur";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Cno. de las Torres - C/ Roger de Tur";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"10";"10";"-0.8722954542082262,41.64706370855916";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 10</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Cno. de las Torres - C/ Roger de Tur";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
